E,N,y,x
2690099.966,1265105.988,690098.91,265106.16
2687664.524,1267781.614,687663.41,267781.72
2683794.222,1273585.974,683793.03,273586.08
2685851.297,1268088.556,685850.15,268088.62
2672652.045,1253860.209,672651.09,253860.24
2673565.481,1253871.016,673564.5,253871.06
2673611.557,1252423.67,673610.6,252423.73
2672754.382,1251356.611,672753.43,251356.68
2673672.958,1250450.146,673672.01,250450.21
2675090.623,1251399.248,675089.65,251399.33
2675756.946,1252888.076,675755.97,252888.17
2676051.521,1254242.238,676050.52,254242.31
2677203.411,1251972.82,677202.45,251972.93
2678177.516,1251283.886,678176.579,251284.006
2676961.011,1250926.185,676960.06,250926.29
2672879.373,1250741.774,672878.43,250741.83
2673896.759,1249757.044,673895.8,249757.15
2674675.495,1250402.706,674674.55,250402.79
2675075.399,1248420.937,675074.44,248421.07
2675185.874,1249558.602,675184.93,249558.71
2676775.003,1249448.308,676774.07,249448.42
2676098.459,1247770.318,676097.54,247770.47
2677759.846,1249633.551,677758.931,249633.622
2677870.349,1248707.756,677869.434,248707.887
2678817.821,1251863.624,678816.881,251863.757
2679886.2,1251326.32,679885.26,251326.46
2679658.559,1253060.578,679657.617,253060.698
2678600.435,1249471.588,678599.505,249471.727
2677104.942,1247263.811,677104.04,247263.98
2679206.685,1247103.787,679205.803,247103.915
2680418.411,1248285.724,680417.505,248285.869
2681546.224,1250053.909,681545.304,250054.054
2680904.23,1251246.79,680903.299,251246.933
2681322.47,1253682.66,681321.531,253682.797
2683423.244,1251706.915,683422.322,251707.068
2683382.509,1254165.071,683381.558,254165.233
2684101.138,1249019.853,684100.237,249020.018
2682644.711,1247178.277,682643.821,247178.443
2685747.044,1253205.244,685746.11,253205.42
2686559.878,1251261.238,686558.948,251261.41
2687117.614,1252903.893,687116.68,252904.07
2688387.315,1251101.486,688386.41,251101.66
2689693.749,1253213.155,689692.82,253213.33
2689925.677,1251779.704,689924.77,251779.89
2691471.968,1252035.394,691471.05,252035.59
2691565.953,1250786.158,691565.04,250786.32
2690260.277,1250171.448,690259.37,250171.61
2691036.57,1249219.34,691035.68,249219.48
2689001.397,1249457.913,689000.5,249458.07
2687922.422,1249349.557,687921.52,249349.73
2686934.337,1250041.762,686933.43,250041.93
2686907.094,1248740.13,686906.18,248740.34
2685601.959,1247509.849,685601.057,247510.04
2688545.869,1247372.632,688544.98,247372.84
2689588.04,1248381.307,689587.16,248381.46
2690017.902,1247281.587,690017.02,247281.76
2690921.072,1247757.231,690920.19,247757.38
2691924.605,1247599.216,691923.71,247599.36
2692549.944,1249866.759,692549.04,249866.93
2690564.253,1246069.368,690563.38,246069.55
2687958.062,1244563.5,687957.18,244563.7
2690309.601,1243112.069,690308.75,243112.25
2692446.864,1244196.631,692446.01,244196.82
2687691.552,1243397.632,687690.69,243397.84
2688179.853,1242636.349,688179,242636.54
2686779.443,1245645.94,686778.555,245646.137
2687050.94,1242353.331,687050.09,242353.51
2686501.492,1244049.141,686500.62,244049.34
2685420.254,1244816.798,685419.369,244816.991
2685336.482,1243804.045,685335.61,243804.22
2685738.553,1242537.751,685737.71,242537.9
2684098.637,1246441.277,684097.733,246441.442
2682729.878,1244578.881,682728.998,244579.044
2683035.304,1243124.004,683034.434,243124.171
2684235.332,1241570.395,684234.46,241570.57
2683410.665,1242381.1,683409.81,242381.25
2680050.378,1245848.545,680049.487,245848.682
2683505.38,1241077.93,683504.52,241078.09
2682972.921,1241588.364,682972.064,241588.529
2682194.567,1240748.836,682193.7,240749.01
2681737.269,1241637.861,681736.39,241638.03
2682456.776,1242146.667,682455.92,242146.83
2681445.447,1242965.106,681444.563,242965.265
2679596.084,1244828.697,679595.21,244828.85
2677553.276,1246080.567,677552.39,246080.73
2678353.106,1244794.814,678352.25,244794.96
2679259.523,1243882.46,679258.68,243882.66
2680031.735,1242448.531,680030.91,242448.71
2680991.751,1242250.116,680990.89,242250.282
2680260.588,1241460.248,680259.75,241460.43
2681017.961,1240311.945,681017.11,240312.11
2683035.167,1240269.955,683034.307,240270.112
2683890.372,1240057.744,683889.52,240057.89
2682642.72,1239252.78,682641.836,239252.945
2684668.247,1240486.665,684667.39,240486.81
2686581.265,1241690.367,686580.43,241690.53
2680782.629,1238538.189,680781.78,238538.35
2686618.509,1240383.381,686617.66,240383.55
2687202.404,1241074.65,687201.55,241074.85
2688132.158,1241052.534,688131.32,241052.73
2689014.207,1241837.23,689013.36,241837.4
2689700.084,1241322.858,689699.25,241323
2691969.127,1242080.142,691968.34,242080.33
2690474.622,1241697.712,690473.79,241697.87
2690225.144,1240016.14,690224.34,240016.29
2689061.004,1240389.624,689060.17,240389.79
2688437.746,1239402.978,688436.91,239403.15
2688598.29,1237608.826,688597.47,237609
2689688.642,1238700.665,689687.82,238700.83
2691161.168,1239042.564,691160.34,239042.73
2692654.808,1239735.388,692653.97,239735.57
2693607.01,1238359.43,693606.13,238359.59
2692001.822,1237885.565,692000.99,237885.71
2690191.214,1238173.846,690190.393,238174
2689439.731,1237276.426,689438.89,237276.58
2690132.726,1236239.637,690131.89,236239.8
2687724.462,1278338.713,687723.3,278338.92
2674839.148,1233936.703,674838.34,233936.83
2677822.869,1234098.394,677822.05,234098.56
2675558.694,1235104.379,675557.88,235104.52
2674315.74,1236217.76,674314.91,236217.88
2676117.015,1236416.669,676116.2,236416.81
2676144.103,1238434.831,676143.27,238434.99
2677330.737,1237121.072,677329.93,237121.22
2677555.416,1238732.396,677554.59,238732.56
2677549.475,1236059.345,677548.66,236059.5
2678246.277,1237729.391,678245.46,237729.55
2680135.393,1236626.871,680134.55,236627.03
2680373.956,1233107.526,680373.11,233107.66
2678761.681,1235065.639,678760.85,235065.8
2678670.061,1236417.9,678669.25,236418.07
2679658.394,1235654.519,679657.53,235654.68
2683729.591,1233929.004,683728.76,233929.1
2681567.369,1235120.414,681566.53,235120.56
2682346.261,1236960.685,682345.414,236960.832
2682474.521,1238063.095,682473.669,238063.243
2679776.086,1239523.125,679775.25,239523.31
2678422.637,1241468.148,678421.79,241468.35
2677962.046,1240290.52,677961.19,240290.72
2677788.096,1241810.413,677787.26,241810.62
2677272.556,1240699.91,677271.71,240700.11
2677141.998,1243130.685,677141.16,243130.86
2677019.314,1242045.447,677018.48,242045.64
2676597.156,1240209.868,676596.314,240210.048
2676063.044,1243398.505,676062.19,243398.65
2674851.92,1243483.85,674851.06,243483.99
2675113.705,1247608.471,675112.76,247608.63
2675759.99,1246938.203,675759.08,246938.35
2675715.213,1245670.734,675714.34,245670.87
2677370.118,1244444.071,677369.27,244444.22
2675822.492,1244343.651,675821.63,244343.79
2678672.902,1243144.997,678672.08,243145.18
2678839.641,1242193.32,678838.82,242193.51
2687524.975,1231376.715,687524.14,231376.86
2684861.865,1232525.932,684861.03,232526.06
2686245.044,1232644.292,686244.19,232644.41
2682733.56,1235615.9,682732.74,235616.03
2686958.267,1233685.391,686957.4,233685.5
2683515.418,1238863.505,683514.571,238863.646
2687944.474,1233553.415,687943.62,233553.533
2687847.934,1234595.312,687847.079,234595.417
2684252.942,1239520.674,684252.091,239520.814
2689575.61,1231364.948,689574.77,231365.09
2690953.81,1232537.981,690952.96,232538.13
2689007.505,1232506.942,689006.659,232507.074
2691719.832,1230499.461,691718.99,230499.61
2690306.436,1229623.656,690305.6,229623.8
2691205.781,1228374.985,691204.94,228375.15
2692807.062,1228489.555,692806.24,228489.74
2693608.12,1229087.16,693607.29,229087.34
2695588.704,1230244.118,695587.86,230244.29
2694694.891,1229588.986,694694.06,229589.18
2693726.541,1231641.534,693725.68,231641.71
2693480.039,1230255.109,693479.2,230255.28
2692289.358,1231931.49,692288.5,231931.64
2691494.097,1233825.01,691493.24,233825.14
2690005.321,1233509.244,690004.45,233509.37
2692039.479,1240927.197,692038.66,240927.39
2693680.189,1237210.585,693679.33,237210.75
2693601.52,1239947.066,693600.67,239947.26
2693484.191,1240878.862,693483.34,240879.08
2695498.512,1236646.19,695497.66,236646.35
2694370.604,1236313.396,694369.72,236313.59
2693341.582,1235334.924,693340.73,235335.09
2696450.801,1235548.673,696449.93,235548.85
2696709.989,1236432.872,696709.13,236433.05
2693406.414,1243266.631,693405.57,243266.83
2694830.906,1240116.767,694830.05,240116.97
2695820.848,1242176.386,695819.98,242176.58
2694729.329,1244747.111,694728.45,244747.31
2694266.598,1246556.761,694265.71,246556.95
2695438.299,1247459.515,695437.4,247459.71
2694538.338,1249972.34,694537.43,249972.52
2692108.433,1235494.046,692107.59,235494.22
2692317.609,1236460.555,692316.77,236460.7
2693018.821,1236311.324,693017.99,236311.48
2695324.542,1234072.799,695323.67,234072.98
2698766.121,1235082.276,698765.27,235082.47
2699559.058,1237911.307,699558.2,237911.51
2696904.307,1238461.296,696903.45,238461.49
2696927.254,1239913.626,696926.4,239913.83
2698520.411,1239312.244,698519.55,239312.45
2701999.24,1234900.827,701998.42,234901.03
2704080.169,1235642.223,704079.34,235642.43
2702998.807,1239147.307,702997.95,239147.53
2705469.17,1236671.66,705468.33,236671.87
2705663.699,1239168.578,705662.85,239168.81
2701901.017,1240019.803,701900.14,240020.03
2697857.737,1244243.885,697856.85,244244.1
2698966.075,1246151.938,698965.16,246152.14
2698632.79,1242862.989,698631.9,242863.21
2697537.221,1241326.481,697536.35,241326.69
2699433.192,1242094.351,699432.29,242094.57
2700422.255,1240692.375,700421.4,240692.59
2701546.216,1242068.295,701545.35,242068.52
2699671.074,1243138.759,699670.17,243139.01
2700797.678,1243793.859,700796.79,243794.11
2699825.092,1245003.902,699824.19,245004.13
2696336.929,1249481.45,696336.02,249481.63
2696862.065,1248414.81,696861.16,248415.01
2698161.134,1249605.771,698160.25,249605.96
2698300.827,1247916.689,698299.93,247916.9
2701388.256,1234124.821,701387.44,234125.02
2702963.303,1233820.165,702962.5,233820.37
2670597.342,1261035.001,670596.349,261035.013
2693633.342,1252453.783,693632.4,252453.96
2692920.491,1254258.901,692919.54,254259.09
2691744.21,1255947.22,691743.24,255947.41
2689811.42,1254670.02,689810.481,254670.208
2689452.83,1256057.061,689451.89,256057.27
2688683.608,1254840.41,688682.66,254840.59
2687745.919,1255990.867,687744.96,255991.07
2685898.039,1255905.955,685897.08,255906.14
2687958.969,1257423.374,687957.993,257423.541
2677765.688,1260689.282,677764.66,260689.32
2689534.959,1257076.714,689534,257076.89
2695972.853,1250842.929,695971.95,250843.08
2696208.257,1252149.799,696207.349,252149.967
2697555.281,1250922.536,697554.41,250922.69
2697834.912,1252094.208,697834.01,252094.38
2695262.087,1250369.191,695261.18,250369.38
2699310.117,1250956.297,699309.23,250956.5
2699947.245,1252555.91,699946.36,252556.13
2695119.587,1254164.086,695118.657,254164.266
2697800.577,1254623.794,697799.668,254623.981
2702265.291,1251707.128,702264.42,251707.34
2701268.999,1254077.574,701268.13,254077.79
2699632.57,1254761.403,699631.678,254761.601
2702013.747,1255324.306,702012.87,255324.51
2698705.215,1256472.496,698704.307,256472.685
2700622.553,1257762.435,700621.66,257762.61
2704772.866,1254120.866,704771.99,254121.08
2704916.034,1256305.537,704915.14,256305.76
2702866.843,1258215.752,702865.95,258215.96
2695560.654,1258477.933,695559.705,258478.117
2693733.073,1257139.887,693732.117,257140.068
2691529.205,1257860.683,691528.235,257860.857
2690093.493,1258187.564,690092.524,258187.729
2693038.8,1258953.11,693037.827,258953.284
2679232.641,1258390.986,679231.635,258391.054
2676206.27,1257743.717,676205.27,257743.76
2678319.492,1256297.209,678318.492,256297.271
2710735.657,1241381.863,710734.84,241382.09
2711736.785,1239535.28,711735.96,239535.51
2712563.57,1240367.012,712562.76,240367.26
2680104.326,1257230.478,680103.332,257230.563
2680479.12,1254941.593,680478.15,254941.71
2674553.986,1260997.22,674552.968,260997.253
2684679.57,1238686.623,684678.72,238686.74
2682070.473,1257590.694,682069.479,257590.796
2685402.321,1239022.073,685401.472,239022.199
2690747.524,1258947.036,690746.546,258947.193
2689458.016,1260115.871,689457.05,260115.98
2690688.406,1261329.975,690687.404,261330.126
2693108.1,1262380.374,693107.07,262380.54
2692947.416,1263927.489,692946.36,263927.66
2692393.274,1265185.74,692392.24,265185.92
2694633.697,1264551.762,694632.68,264551.96
2695302.775,1266238.299,695301.77,266238.51
2694181.998,1260307.416,694181.017,260307.594
2696324.84,1260732.094,696323.884,260732.286
2695436.988,1261662.241,695436.001,261662.432
2695551.332,1263166.776,695550.31,263166.98
2696902.987,1262092.456,696902.028,262092.657
2697378.201,1264772.278,697377.23,264772.5
2698365.356,1259175.958,698364.437,259176.153
2698330.13,1262318.106,698329.21,262318.32
2700950.24,1260251.367,700949.34,260251.58
2700649.863,1262798.389,700648.95,262798.62
2702590.153,1260595.152,702589.24,260595.38
2701612.795,1249065.353,701611.92,249065.56
2702261.51,1246132.08,702260.63,246132.3
2702615.868,1243264.652,702614.98,243264.88
2704994.471,1244549.661,704993.62,244549.88
2704193.536,1248029.541,704192.68,248029.75
2707894.97,1254689.643,707894.1,254689.88
2707209.136,1251931.617,707208.29,251931.83
2707104.864,1249354.254,707104.03,249354.45
2675451.488,1260112.711,675450.474,260112.75
2708950.087,1247276.954,708949.29,247277.13
2712006.698,1246434.468,712005.91,246434.66
2707931.218,1245631.25,707930.41,245631.44
2706765.631,1243157.492,706764.8,243157.72
2709077.614,1243145.794,709076.8,243146.02
2709978.016,1244636.025,709977.22,244636.22
2692680.713,1266811.263,692679.67,266811.47
2711866.706,1242952.955,711865.92,242953.19
2713667.069,1244559.269,713666.28,244559.48
2677947.856,1271483.287,677946.73,271483.36
2711985.684,1241743.217,711984.88,241743.44
2709404.88,1239148.68,709404.07,239148.92
2708128.034,1241204.069,708127.22,241204.33
2706798.619,1241248.566,706797.79,241248.81
2704958.053,1241024.947,704957.21,241025.18
2703078.294,1240782.788,703077.41,240783
2704261.675,1240072.44,704260.82,240072.69
2706643.68,1239956.563,706642.85,239956.79
2706481.017,1237481.642,706480.17,237481.86
2707453.057,1236281.856,707452.24,236282.07
2708471.458,1238426.925,708470.64,238427.16
2711217.74,1238568.304,711216.94,238568.53
2711716.222,1236204.167,711715.4,236204.36
2710371.43,1236422.515,710370.59,236422.72
2709468.74,1237273.91,709467.91,237274.11
2711429.98,1235210.9,711429.2,235211.08
2711409.994,1235652.876,711409.2,235653.11
2688784.809,1268685.143,688783.71,268685.28
2688911.947,1270694.743,688910.84,270694.89
2690797.163,1272382.111,690796.04,272382.29
2691180.734,1274197.931,691179.6,274198.13
2690324.903,1276403.669,690323.77,276403.9
2689415.82,1279262.402,689414.66,279262.64
2690786.66,1279256.16,690785.51,279256.41
2692259.59,1276136.373,692258.46,276136.61
2693683.8,1272190.87,693682.74,272191.07
2693209.973,1269490.102,693208.92,269490.3
2696274.145,1269504.236,696273.12,269504.46
2695465.807,1270427.347,695464.77,270427.56
2697713.189,1267147.172,697712.2,267147.42
2698010.691,1269168.756,698009.7,269169.01
2696106.599,1271891.352,696105.55,271891.57
2697304.109,1271060.759,697303.09,271060.99
2699272.65,1268841.34,699271.68,268841.62
2698461.271,1270384.708,698460.27,270384.96
2698538.079,1271401.627,698537.07,271401.87
2686114.015,1237486.768,686113.17,237486.88
2699992.651,1270225.097,699991.66,270225.38
2701389.158,1268937.873,701388.18,268938.17
2700523.255,1267649.936,700522.29,267650.22
2703618.111,1268785.261,703617.14,268785.58
2702204.463,1268159.093,702203.49,268159.41
2684064.077,1238062.017,684063.243,238062.147
2702463.239,1266173.773,702462.29,266174.06
2700792.052,1265192.025,700791.12,265192.29
2699699.039,1264084.544,699698.11,264084.78
2701024.087,1263697.365,701023.18,263697.62
2701919.967,1264834.528,701919.03,264834.8
2702363.785,1262612.749,702362.87,262612.99
2705593.868,1264104.724,705592.94,264105.03
2708208.823,1263472.482,708207.93,263472.8
2707199.643,1261455.224,707198.74,261455.5
2704585.64,1261873.083,704584.72,261873.35
2696784.492,1273621.714,696783.43,273621.96
2695701.912,1274746.554,695700.83,274746.8
2694431.908,1276709.415,694430.8,276709.68
2696831.696,1275477.915,696830.61,275478.17
2701901.095,1275091.018,701900.1,275091.34
2701208.113,1277146.556,701207.09,277146.87
2702171.442,1277005.605,702170.43,277005.94
2683352.734,1237532.615,683351.893,237532.751
2674718.949,1257041.608,674717.956,257041.655
2704584.84,1258997.254,704583.94,258997.49
2690741.976,1282486.933,690740.86,282487.26
2707624.6,1257572.67,707623.71,257572.92
2672526.1,1259423.91,672525.09,259423.96
2671117.957,1258447.209,671116.965,258447.23
2672612.988,1257104.347,672611.995,257104.384
